FIPS,State,County,PCT_DIABETES_ADULTS15,PCT_OBESE_ADULTS13,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_SNAP15,GROCPTH15,FFRPTH15
48039,TX,Brazoria,9.1,31.2,22.23975651,6.855156525,2.180768031,0.085767352,0.576711502
22081,LA,Red River,13,40.3,22.4521187,9.170980641,4.141873477,0,0.576767793
28097,MS,Montgomery,14.4,38.3,16.17794234,7.596717474,2.736762475,0.192307692,0.576923077
16017,ID,Bonner,7.6,24.7,20.04429764,7.448211104,2.262361832,0.288565589,0.577131177
08075,CO,Logan,7,25.4,19.54169453,6.674715544,1.543093134,0.133191263,0.577162138
27023,MN,Chippewa,9.3,29.9,7.592979582,2.126779523,0.373808948,0.247729149,0.578034682
17157,IL,Randolph,10.1,27.7,11.45849642,3.358534615,1.356605848,0.182542822,0.578052268
04023,AZ,Santa Cruz,8,23,26.53610913,12.80790272,4.922791844,0.171324553,0.578220366
21089,KY,Greenup,14.4,39.8,23.44438452,8.529460455,2.92885542,0.192794976,0.578384929
37075,NC,Graham,12,27.5,2.838066559,1.117174123,0.232889881,0.231374364,0.578435909
05147,AR,Woodruff,14.7,35.8,5.258680661,2.633184273,1.327948295,0.289435601,0.578871201
48017,TX,Bailey,9.5,26.7,9.321722082,3.634954571,1.368635253,0.289435601,0.578871201
53027,WA,Grays Harbor,11.6,36.9,32.51460324,11.8842614,6.400091172,0.437741817,0.578948855
06031,CA,Kings,7.5,26.4,19.2685065,4.864678661,0.990447698,0.206296708,0.578961729
21047,KY,Christian,10.8,36.5,25.60778206,11.52269892,3.484916033,0.175084175,0.579124579
48157,TX,Fort Bend,8.4,23.9,25.41268567,7.054505766,2.450965817,0.125484245,0.579270295
40063,OK,Hughes,15.6,32.3,26.88671276,11.37382853,4.499771104,0.289729103,0.579458207
06013,CA,Contra Costa,9.4,25,19.10101116,2.96851047,0.645701825,0.176363828,0.579481148
55039,WI,Fond du Lac,8.7,30.1,21.04067796,6.814796728,3.22521515,0.127752828,0.579801295
42087,PA,Mifflin,12.5,32,5.136138931,1.833891871,0.538375924,0.25777625,0.579996563
47019,TN,Carter,14.2,31.8,41.29962627,20.46127916,8.282406683,0.158211159,0.580107584
40135,OK,Sequoyah,13.5,32.5,11.20876836,5.457636017,2.582342588,0.241791189,0.580298854
36053,NY,Madison,9.6,26.1,19.29338073,1.311284718,0.272476361,0.165816855,0.580358993
18027,IN,Daviess,12.9,37.6,9.602525523,4.559882204,2.02976358,0.183323658,0.580524917
28107,MS,Panola,14.5,36,20.31278904,11.51826072,4.061039485,0.116130531,0.580652654
17115,IL,Macon,10,29.7,26.91715147,7.37365332,2.209974481,0.147669589,0.581449008
17177,IL,Stephenson,12.5,32.9,7.447060444,2.156579276,1.042198428,0.129212878,0.581457952
13303,GA,Washington,13,32.2,25.15138488,12.97911942,3.76152519,0.096922704,0.581536225
01067,AL,Henry,18.7,35.8,4.655371795,2.14216797,0.919762817,0.17452007,0.581733566
47131,TN,Obion,15.5,33.6,10.91713182,4.881798608,2.183729049,0.096958728,0.581752367
13139,GA,Hall,10.9,25.7,26.97338226,10.01445388,3.554108442,0.178233496,0.581879944
20163,KS,Rooks,10.5,32.8,14.48004512,4.711959772,0.832893341,0.775945684,0.581959263
46019,SD,Butte,8.4,31.3,24.0816866,8.742557233,2.904781396,0.291318703,0.582637405
36121,NY,Wyoming,8.1,25.6,22.84578559,6.066659004,1.872151809,0.19423133,0.582693989
55021,WI,Columbia,8,34.7,6.208409091,1.477837183,0.808248754,0.105978981,0.582884395
31159,NE,Seward,7.7,29.4,9.539661032,1.871808931,0.372342187,0.29154519,0.583090379
24019,MD,Dorchester,15.5,35.7,16.23462743,5.935942431,3.110557035,0.21486893,0.583215667
53049,WA,Pacific,12.6,31.6,33.941696,13.48115642,6.664170018,0.437721901,0.583629201
48497,TX,Wise,10.4,30.9,5.951672799,1.817148768,0.537093647,0.146013823,0.584055291
06053,CA,Monterey,7.6,22.3,12.32315888,3.473681124,0.617185653,0.261971883,0.584220483
37159,NC,Rowan,12.8,32.7,24.68003833,10.50073341,3.479385556,0.137055471,0.584289115
38029,ND,Emmons,11.3,30.9,44.57268507,15.36854796,3.447761644,1.168907072,0.584453536
48449,TX,Titus,9.5,30.9,11.84102426,6.45604181,2.158211845,0.153817757,0.584507476
39005,OH,Ashland,11.6,27.9,3.378191491,1.364048832,0.409682845,0.245121146,0.584519657
26123,MI,Newaygo,10.6,34,5.729119711,2.299191048,1.402135294,0.167014614,0.584551148
48325,TX,Medina,11.2,32.2,23.72044456,8.075961071,3.059508027,0.125276653,0.584624379
18077,IN,Jefferson,12.5,35,16.59037632,7.170044584,2.243277262,0.184649474,0.584723334
41055,OR,Sherman,11.1,27.1,81.57325681,30.95838866,9.731955883,0.584795322,0.584795322
04025,AZ,Yavapai,10.5,25.3,32.50531242,12.60656643,4.496993452,0.14622288,0.584891521
27099,MN,Mower,8.4,30.8,14.65821654,4.459455967,1.640785132,0.203443277,0.584899423
17093,IL,Kendall,8.3,33.7,15.66282905,3.036208553,0.936925714,0.074165637,0.585084466
27011,MN,Big Stone,9.4,28.7,43.18120312,12.60276921,2.163004467,0.585137507,0.585137507
21229,KY,Washington,13.2,32.9,17.24864811,8.025159778,2.659191475,0.334476127,0.585333222
26091,MI,Lenawee,11.2,30.8,19.79331677,7.693844041,4.058247514,0.151443254,0.585580583
37161,NC,Rutherford,13.9,28.7,21.47447018,10.14702212,4.785957697,0.195195195,0.585585586
20059,KS,Franklin,8.9,33.8,47.0440382,17.65932116,6.534107768,0.117137168,0.585685838
21231,KY,Wayne,14.2,37.1,12.45831572,8.141932071,4.251072676,0.097627648,0.585765889
47035,TN,Cumberland,18.2,29.2,19.19198045,8.024917194,2.842660899,0.155212555,0.586358541
39165,OH,Warren,9.7,29.9,35.54663681,5.406153538,1.707426307,0.135343027,0.58648645
41063,OR,Wallowa,11.4,24.3,27.05282439,10.43258918,4.209370783,0.73313783,0.586510264
39051,OH,Fulton,13.4,36.7,15.127607,5.075371082,2.003808502,0.16439643,0.587130108
34015,NJ,Gloucester,11.3,30.3,43.73497565,8.748502333,3.769844511,0.140917199,0.58772783
22089,LA,St. Charles,11.3,35.9,57.77270062,18.25906613,6.037347161,0.24646886,0.587733434
48171,TX,Gillespie,13.3,26.8,19.20938413,5.506306843,1.481683422,0.117554859,0.587774295
27003,MN,Anoka,8,30,34.28945462,6.489136516,2.334620265,0.099454754,0.587953104
28059,MS,Jackson,14.3,32,29.56293471,10.91858597,4.127609985,0.134620971,0.588081084
45049,SC,Hampton,15.1,42,17.44718392,10.24166359,4.558691754,0.343053173,0.588091154
13257,GA,Stephens,12.6,30.1,13.29195994,7.007873938,2.623796191,0.156985871,0.588697017
49013,UT,Duchesne,8,27.6,27.66425488,7.395605257,1.984209342,0.245338567,0.588812561
12023,FL,Columbia,12.7,36.3,16.4038991,7.191379564,3.353579799,0.117894985,0.589474925
06097,CA,Sonoma,7.9,20.9,15.43648065,4.014133044,0.766481019,0.277837743,0.589655641
35013,NM,Doña Ana,7.4,23.6,39.60313107,19.48999158,6.736489992,0.098279638,0.58967783
55117,WI,Sheboygan,9.7,29.4,9.305910368,2.048645102,0.802709213,0.173475583,0.589816983
06017,CA,El Dorado,7.5,20.6,29.10970853,6.057005218,1.327695627,0.18024218,0.589883498
51187,VA,Warren,10.6,29.2,11.86827192,3.12238394,1.540645875,0.153897453,0.589940236
47079,TN,Henry,14,33.7,19.0529408,8.041429633,4.484975516,0.124208173,0.589988821
42093,PA,Montour,12.4,32.5,11.40093095,2.752120615,1.090028093,0.160935572,0.590097098
21053,KY,Clinton,12.7,34.9,0.104137922,0.045574687,0.017842088,0.196753566,0.590260698
28029,MS,Copiah,15,37.4,24.36630009,11.73395626,4.747412203,0.104177518,0.590339271
27155,MN,Traverse,11.3,32.1,38.96287522,13.03054291,3.734990043,0.590493062,0.590493062
12003,FL,Baker,13,35.8,33.12709885,12.96059185,5.937206617,0.147639612,0.590558447
22065,LA,Madison,11.1,41.8,9.769679982,5.108300748,1.549855517,0.168876129,0.591066453
47151,TN,Scott,13.4,28.9,3.55113877,1.716383699,1.213185145,0.136444263,0.591258471
48339,TX,Montgomery,10.1,24.5,20.68463575,5.855056188,1.404407159,0.10212989,0.59158257
05001,AR,Arkansas,12.9,33.8,37.77124277,17.82182264,6.238788251,0.215123158,0.591588685
17025,IL,Clay,10.8,31,15.58998421,3.352066428,1.518265802,0.147928994,0.591715976
06045,CA,Mendocino,8.4,22.4,17.36614874,6.759361803,1.642049406,0.534887162,0.591790051
18095,IN,Madison,12.2,33.4,26.10795281,9.803563776,3.750504174,0.15376454,0.59199348
18139,IN,Rush,14,32.6,3.280470453,1.023838648,0.481785444,0.118399242,0.591996211
05083,AR,Logan,13.8,37.5,9.26025399,4.9134865,1.584044694,0.091082977,0.592039348
18051,IN,Gibson,13.4,32.1,3.860621686,1.278479234,0.391876424,0.207352114,0.59243461
42031,PA,Clarion,11.7,33.8,5.383321219,2.278738397,0.741237662,0.231833286,0.592462842
20101,KS,Lane,11.8,30.8,22.28507555,4.390970553,1.635871662,0.592768228,0.592768228
16045,ID,Gem,9.9,28.5,30.26095138,12.40902312,3.246512326,0.0592909,0.592908811
21057,KY,Cumberland,13.6,31.8,1.612948885,0.981381904,0.383312967,0.296515938,0.593031875
48289,TX,Leon,13.8,29.5,13.08960446,4.606535084,1.021964926,0.296542317,0.593084633
26089,MI,Leelanau,12.7,26.6,2.332918451,0.555098994,0.118308316,0.410677618,0.593201004
48385,TX,Real,12.1,27.6,99.99999958,45.17724905,11.00993377,0.296647879,0.593295758
55001,WI,Adams,12.8,34,9.324864796,3.327978493,1.25726415,0.0494682,0.5936186
19159,IA,Ringgold,11.4,34.9,10.91896512,3.418692292,0.776001949,0.395961196,0.593941794
37191,NC,Wayne,13.1,34.4,18.308844,8.649450887,3.801733192,0.200874205,0.594587645
36031,NY,Essex,9.7,27.3,9.306170642,2.093438421,0.548339169,0.465368805,0.594637917
08089,CO,Otero,6.8,26.9,29.62060156,14.91027869,5.754448184,0.216356556,0.594980528
53073,WA,Whatcom,7.9,23.1,28.37816108,7.470944316,3.808452807,0.211182092,0.595149531
51089,VA,Henry,15.1,32.3,16.97934753,7.32582765,3.051695056,0.211209462,0.595226666
36097,NY,Schuyler,10.7,30.8,7.359617797,3.034409805,1.11814404,0.0541155,0.595270307
05021,AR,Clay,11.1,33.7,10.23271954,4.306306956,1.647205804,0.264585263,0.595316841
28101,MS,Newton,15.6,34.8,11.6662102,5.982943097,2.173419591,0.183217296,0.595456211
53031,WA,Jefferson,11.2,24.5,22.86597415,8.252156418,3.18633048,0.297737197,0.595474395
12019,FL,Clay,12,29.7,24.35037297,6.875673717,2.571097302,0.105106157,0.595601558
36021,NY,Columbia,10.6,25,14.67200176,5.054303413,2.271130404,0.35414185,0.595602202
53065,WA,Stevens,10.6,30.6,29.73221136,13.5213389,6.589672517,0.252004582,0.595647194
12097,FL,Osceola,12,29.1,21.41985606,10.17795003,4.307367208,0.164404228,0.596368278
29131,MO,Miller,11.7,30.8,7.799593972,2.373915759,1.089648902,0.278429657,0.596634979
45013,SC,Beaufort,9.8,22,32.23083018,11.3175536,2.686107698,0.176284603,0.59709301
32027,NV,Pershing,7.8,31.1,15.33655178,5.665415254,3.767586411,0.149298298,0.597193192
53015,WA,Cowlitz,11.8,32.1,22.53556599,8.600695386,4.752719723,0.117493856,0.597260435
26135,MI,Oscoda,13,33.5,1.601777362,0.731901089,0.308215994,0.358380122,0.597300203
54003,WV,Berkeley,10.5,34.3,21.25373636,7.563412417,2.550640011,0.099550214,0.597301284
28123,MS,Scott,15.1,33.7,12.83378384,8.653564054,2.582819488,0.316222199,0.597308598
23029,ME,Washington,11.4,28.5,11.51410544,5.486612093,3.478028225,0.503018109,0.597334004
41005,OR,Clackamas,9.8,25.3,13.95399138,2.972931994,1.509388837,0.151909502,0.59751071
21121,KY,Knox,16.2,39.3,8.592139517,5.705762744,3.305250461,0.314485188,0.597521857
21117,KY,Kenton,10.8,28.5,31.07931087,6.404045633,2.416823353,0.152505048,0.597819788
39143,OH,Sandusky,12.9,33.5,9.996153399,3.4031282,1.420342659,0.199405108,0.598215324
48417,TX,Shackelford,10.4,28.3,14.38465464,5.9051262,1.724419753,0.299132516,0.598265031
08119,CO,Teller,6.9,20.3,12.86382228,1.779709855,0.623984679,0.171020565,0.598571978
16087,ID,Washington,11.2,30.3,20.91342558,9.77031181,2.229258746,0.19958088,0.59874264
18183,IN,Whitley,10.6,32,5.070132033,1.905171087,0.655195837,0.179624585,0.598748615
48231,TX,Hunt,10.3,27,10.54772537,4.883145205,2.237413531,0.067801973,0.598917428
12007,FL,Bradford,14.4,35.9,5.538860164,2.247021927,1.294347053,0.149801513,0.599206052
08101,CO,Pueblo,9.1,25.9,36.87579372,16.04045245,6.238125981,0.105019305,0.599227799
47059,TN,Greene,12.3,29.8,9.428377297,3.636187851,1.836424062,0.204873052,0.599985366
46011,SD,Brookings,6.1,27.4,39.62237957,16.37493043,2.981710293,0.12006964,0.600348202
47177,TN,Warren,16.3,31.4,8.317004946,4.03323625,1.885574805,0.15011634,0.600465361
19063,IA,Emmet,10.7,33.2,27.72065903,9.082244038,3.108576786,0.500500501,0.600600601
54081,WV,Raleigh,15.2,35.6,32.76360622,13.18911454,6.46239725,0.191715341,0.600708069
37061,NC,Duplin,13.8,32,1.944166068,0.906816692,0.433591743,0.200394108,0.601182325
28155,MS,Webster,14.7,33.9,11.50021709,5.194209051,2.438568649,0.401123145,0.601684717
49003,UT,Box Elder,9.9,33.5,20.19983295,6.528651192,1.725215769,0.097053457,0.601731434
19013,IA,Black Hawk,9.5,29.9,29.04271465,10.91901693,3.807372182,0.180590984,0.601969947
51173,VA,Smyth,9.7,29.6,12.15183135,6.204046381,2.66996428,0.221834891,0.602123277
42007,PA,Beaver,11.4,29.7,36.6697931,11.80735593,6.002481071,0.171200529,0.602153585
20111,KS,Lyon,10.4,34.7,17.14655577,7.335919464,2.36251199,0.27098639,0.602191979
01121,AL,Talladega,15.3,39,13.41384507,5.854664594,3.043154624,0.110671159,0.602542977
48217,TX,Hill,10.1,28.7,5.675756885,2.274030364,0.945305104,0.143480257,0.60261708
51191,VA,Washington,13.1,30,11.43289287,3.395491533,1.460516911,0.274077728,0.602971003
49057,UT,Weber,8.3,28.4,25.2075634,6.214810333,1.641285049,0.141386839,0.602973282
21081,KY,Grant,12.7,36.3,18.26190671,7.794336859,3.58410252,0.040201,0.603015075
17077,IL,Jackson,9,31.5,21.99840575,11.21813038,4.082642123,0.234596243,0.603247482
25023,MA,Plymouth,10.7,27.8,40.82012636,5.824657261,2.746281232,0.167645585,0.603524107
48255,TX,Karnes,9.5,29.2,24.49599184,10.65614594,3.542781397,0.268348316,0.603783711
40153,OK,Woodward,11.5,38.6,26.43762733,7.961414412,1.620075449,0.092897952,0.603836685
42051,PA,Fayette,15.9,38.5,19.76577493,7.866943201,3.959552114,0.246110705,0.604089912
37141,NC,Pender,12.1,31.1,6.670974345,3.163278517,1.917404274,0.177777778,0.604444444
01049,AL,DeKalb,13.4,30.4,3.768654688,2.166964609,0.690552415,0.197002744,0.605079856
19053,IA,Decatur,9.7,33.1,9.852791409,4.108710277,1.700120811,0.242042842,0.605107104
12033,FL,Escambia,12.4,28.9,36.49704036,11.99025068,4.303315384,0.141634397,0.605165149
26021,MI,Berrien,12.5,34.8,25.67114164,10.11931322,4.939490051,0.231909452,0.605541348
51530,VA,Buena Vista,9.7,25.9,91.7735448,52.66665429,15.56840002,0.151446312,0.605785249
55089,WI,Ozaukee,9.1,27.1,29.52041163,4.21360532,1.740339368,0.160054876,0.60592203
53005,WA,Benton,9.5,31.5,18.55428462,4.417909445,1.837321282,0.144782986,0.60594361
48103,TX,Crane,8.8,29.3,8.890448007,2.613303635,0.687174858,0.202020202,0.606060606
23019,ME,Penobscot,10.5,30.3,12.44252372,5.452487826,2.886811677,0.175994368,0.606202824
22059,LA,La Salle,12.6,33.2,14.83501301,6.043496695,1.977002386,0.134779972,0.606509873
40137,OK,Stephens,13.5,34,15.03952581,5.435526747,2.092957646,0.179803565,0.606837031
24009,MD,Calvert,9.1,29.7,36.09049744,5.212805967,3.15346929,0.143467273,0.606976924
29101,MO,Johnson,9.8,30.9,16.73989297,6.061029448,1.565462824,0.07358081,0.607041684
29071,MO,Franklin,10.5,30.4,10.98463978,3.906027022,1.354809119,0.205712942,0.607342972
47117,TN,Marshall,14.4,31.3,12.19391104,7.772595592,4.377912097,0.159902779,0.607630561
17017,IL,Cass,10.6,28,11.2013936,2.903043499,0.656183186,0.380054728,0.608087565
39093,OH,Lorain,11.5,29.2,26.99445184,7.875837921,3.99379834,0.174218319,0.608120546
04019,AZ,Pima,8.8,24.2,22.2880727,7.681117182,2.693202871,0.126429046,0.608253129
45043,SC,Georgetown,14.4,30.8,20.57077837,7.813394339,3.080115229,0.26327481,0.608822997
48139,TX,Ellis,9.9,29.8,23.72952732,6.33327881,2.505250346,0.100428705,0.608849024
45029,SC,Colleton,16.5,39,24.0880173,13.13311024,5.23854426,0.238278044,0.608932779
20011,KS,Bourbon,13,33.9,20.79649759,8.264385597,2.156600152,0.135391281,0.609260764
01097,AL,Mobile,15.6,37.1,25.12606624,10.2659253,4.729605012,0.144535475,0.60945792
21093,KY,Hardin,11.6,32.9,27.41954443,9.898664292,3.271878428,0.110838121,0.609609665
12109,FL,St. Johns,9,21.9,25.38910909,6.571373396,2.107067314,0.128488108,0.610318513
46071,SD,Jackson,11.2,34.8,63.00264033,38.9281537,14.50126195,0.610873549,0.610873549
28099,MS,Neshoba,13.4,37.5,8.202661409,3.792303378,1.171683407,0.101815714,0.610894281
42071,PA,Lancaster,9.7,29.3,23.34785653,5.232285374,1.415538055,0.206255156,0.611265282
18133,IN,Putnam,10,31.5,4.740978335,1.587697493,0.420598075,0.106332075,0.611409432
20161,KS,Riley,5.6,23.8,42.48157273,19.84515826,1.965266916,0.132989334,0.611750938
30027,MT,Fergus,9.2,26,29.44990612,10.9397668,1.735119792,0.611781157,0.611781157
18103,IN,Miami,11.6,35.7,19.750419,9.152025287,3.689301932,0.305946487,0.611892974
53025,WA,Grant,9,34.3,21.74500457,9.557874119,5.354190922,0.26839297,0.611935972
18151,IN,Steuben,10.4,33.7,18.77526088,7.542486807,2.179190426,0.204034045,0.612102134
06065,CA,Riverside,9,26,19.9963938,6.848193267,1.670321774,0.157560026,0.612208713
13097,GA,Douglas,12,32.3,32.21611149,13.87782248,5.73361694,0.100881997,0.612497838
47143,TN,Rhea,13.7,30.4,9.941434896,5.236807815,2.561414247,0.214454214,0.612726326
39149,OH,Shelby,11.3,31.8,16.63186124,5.688742719,2.214008837,0.143000143,0.612857756
50005,VT,Caledonia,8.2,28.3,6.409907663,1.992040339,0.985741302,0.290500629,0.613279107
38061,ND,Mountrail,12.6,35.9,13.11907397,2.374681528,0.362850621,0.511142916,0.613371499
18011,IN,Boone,10.4,27.8,11.91768501,1.280299058,0.424616416,0.09690705,0.61374465
08077,CO,Mesa,7.2,23.5,31.4567894,9.5351036,3.100862375,0.134902701,0.613807291
40019,OK,Carter,12.5,32.3,10.00731291,3.499052337,1.152835632,0.1843469,0.614489666
39169,OH,Wayne,12.3,30.3,16.23144693,5.03612376,1.9880167,0.242346608,0.614521755
39055,OH,Geauga,11.8,27,19.60645889,3.251949528,0.978082961,0.127260194,0.615090938
25015,MA,Hampshire,6.8,18.9,38.6559722,9.980293377,2.737563703,0.22990077,0.615139898
31147,NE,Richardson,9.8,36.7,27.12033341,11.58003805,2.438043838,0.246062992,0.61515748
20113,KS,McPherson,9.5,29.2,25.66684569,6.777710182,1.597369631,0.205191341,0.615574023
37085,NC,Harnett,10.6,33.2,8.757052439,3.924274384,1.290866745,0.157895568,0.615792715
12086,FL,Miami-Dade,7.9,21,5.334857094,1.746989715,0.835022218,0.248979111,0.61587593
47125,TN,Montgomery,9.8,29,33.41910811,12.3920143,4.37991509,0.089492054,0.615915899
12009,FL,Brevard,11.7,25.6,40.24870643,12.31283638,4.128731806,0.145451934,0.615926089
30089,MT,Sanders,11.1,26.8,42.13852432,21.80454523,7.868332401,0.967969025,0.615980289
48381,TX,Randall,8.2,26.6,12.25916336,3.624300141,1.136523084,0.0623928,0.616128529
17089,IL,Kane,7.7,25.3,18.48856118,3.820834053,1.288473639,0.151714564,0.616340417
16073,ID,Owyhee,9.5,30.4,18.74556138,8.866710827,2.825019266,0.264247336,0.616577116
39087,OH,Lawrence,15.7,38.8,14.72610072,5.418755878,2.623629771,0.178504779,0.616652873
40049,OK,Garvin,13.2,33.8,17.1082387,8.346237583,2.36447786,0.253982076,0.616813613
54051,WV,Marshall,14,35.2,23.84702468,9.058816117,3.267864665,0.185093781,0.616979269
42027,PA,Centre,7.8,26.6,16.12158953,3.734176891,1.483455972,0.113391541,0.617353945
40017,OK,Canadian,11.9,35,23.33231896,5.508837598,1.857267496,0.084888333,0.617369696
06077,CA,San Joaquin,10.3,28.3,12.64942984,4.769405559,1.295910004,0.220794665,0.617666089
48165,TX,Gaines,8.9,30.6,3.213600462,1.132925072,0.247903284,0.154440154,0.617760618
48337,TX,Montague,10.7,25.9,16.53229635,6.944723248,1.644883827,0.206015657,0.618046972
29007,MO,Audrain,11.7,34.7,16.03983316,6.211224321,1.552506915,0.193147139,0.618070846
37045,NC,Cleveland,12.4,30.9,16.68974238,7.210199425,3.298026592,0.175120524,0.618072438
05009,AR,Boone,12.4,33.9,22.79431121,10.35640575,3.873442033,0.107538445,0.618346059
13167,GA,Johnson,12.7,34,8.875248962,3.102341182,2.007358242,0.206164313,0.618492939
20055,KS,Finney,9.5,35.2,19.41573163,9.371137293,2.598262979,0.134466437,0.618545611
30047,MT,Lake,10.8,27.7,6.865095556,2.673145685,0.964877207,0.274923537,0.618577958
21173,KY,Montgomery,13.3,32.2,11.38887236,5.058482801,2.134312873,0.181990245,0.618766834
17033,IL,Crawford,10.6,31.3,14.8784036,4.366764973,1.248209814,0.257824988,0.618779972
08055,CO,Huerfano,7.6,20.1,36.65351702,12.66401686,3.861775672,0.619003405,0.619003405
21153,KY,Magoffin,13.4,33.7,1.73800976,0.900634439,0.551340594,0.309765353,0.619530705
36083,NY,Rensselaer,8.9,27.4,20.861626,4.281371528,1.809476401,0.244094784,0.619625221
13091,GA,Dodge,13.5,28.5,2.733920724,1.480163051,0.835565463,0.333714722,0.619755912
06019,CA,Fresno,9.4,26.6,9.187422735,4.161996053,1.498520438,0.258806138,0.620099506
17099,IL,LaSalle,10.4,27.1,20.70865476,6.100281898,2.549106796,0.188779317,0.620274899
13005,GA,Bacon,10.4,32.7,12.34435261,5.476351865,2.066110132,0.177289247,0.620512366
56029,WY,Park,8,25.5,20.62829695,4.858735633,0.732993101,0.137983373,0.620925179
36077,NY,Otsego,9.3,26,28.90327537,9.116619303,2.865303076,0.294464075,0.621646381
17121,IL,Marion,10.5,33.5,27.25698339,12.49167927,5.802674802,0.103704856,0.622229136
27071,MN,Koochiching,11.1,28,45.15589331,17.3463567,6.072058536,0.38892346,0.622277536
37111,NC,McDowell,14.2,30.9,4.279722482,2.176011987,0.863328869,0.177916157,0.62270655
48053,TX,Burnet,10,30,33.17660557,13.02490309,3.868205408,0.066751218,0.62301137
19197,IA,Wright,10.7,34.4,6.724004543,2.246063716,0.590476009,0.31152648,0.62305296
36009,NY,Cattaraugus,9.3,28.1,7.362148129,2.583936501,1.009320477,0.254452926,0.623409669
31043,NE,Dakota,9.2,35.8,24.90199265,7.819782541,1.528829791,0.335731415,0.623501199
21211,KY,Shelby,11.6,33,10.61980712,3.246238856,1.454755566,0.133704735,0.623955432
21209,KY,Scott,10.6,29.4,27.77816119,8.670362849,4.867995181,0.077997036,0.623976289
05023,AR,Cleburne,13.5,31.8,9.017299044,3.26088031,0.604586367,0.312085511,0.624171023
47103,TN,Lincoln,14.2,32.1,14.7576722,6.351626555,2.745651918,0.148645836,0.624312513
13129,GA,Gordon,10.2,29.3,14.84425503,8.793738002,2.938050781,0.19626385,0.624475886
27111,MN,Otter Tail,10.3,29.4,19.60075018,6.278455978,1.390161309,0.242907955,0.624620456
24037,MD,St. Mary's,11,32,18.63502905,3.742248661,1.901055785,0.154010618,0.625101919
18059,IN,Hancock,12.4,34.8,29.28121136,7.437666469,2.693496291,0.06946567,0.625191031
31003,NE,Antelope,10.6,27.6,20.19346886,7.475702141,0.996263139,0.781494217,0.625195374
21107,KY,Hopkins,13.3,35,23.23100972,8.869925592,4.058975648,0.150940141,0.625323443
53035,WA,Kitsap,8.7,29.6,32.8028071,7.499261245,3.104011468,0.196708671,0.625533572
20165,KS,Rush,11.2,32.6,21.15093038,6.352553175,1.184619214,0,0.625586487
49049,UT,Utah,5.5,24.4,23.59332487,6.906719271,1.480816279,0.076652394,0.625697448
25013,MA,Hampden,11.1,27.5,22.28941348,4.932812164,2.422410958,0.209329696,0.625853072
01127,AL,Walker,16.7,33.2,11.72531766,5.210069744,2.424291811,0.152739381,0.626231461
22117,LA,Washington,15,37.4,10.62853482,4.797523729,2.996778436,0.280862464,0.626539342
42085,PA,Mercer,12.2,31.7,14.50006929,5.912093595,2.985532205,0.130566484,0.626719125
17199,IL,Williamson,10.5,31.6,14.45837796,4.465320652,1.70169867,0.208930277,0.626790831
06057,CA,Nevada,7.7,21.1,27.03397685,6.772804953,1.318106787,0.273022357,0.626940228
39071,OH,Highland,11,32.1,5.635540569,2.445803478,1.042271219,0.185852015,0.627250552
18073,IN,Jasper,11.3,29.6,9.130084719,2.322677782,0.798325514,0.238984317,0.627333831
36063,NY,Niagara,9.5,30.4,17.51123963,4.237824535,2.040029818,0.149865355,0.627561176
37181,NC,Vance,14,38.2,9.849699773,5.090544701,1.846667391,0.224144887,0.627605684
45091,SC,York,12,29.4,22.09262096,7.079110184,3.115415033,0.142655678,0.627684984
48347,TX,Nacogdoches,11.3,32.2,29.12957958,13.42421487,4.456847363,0.153137012,0.627861748
27133,MN,Rock,9.5,28.4,14.39128127,3.277432068,0.677732658,0.104679158,0.62807495
18091,IN,LaPorte,10.8,35,25.45768862,11.74447045,4.663233531,0.170489214,0.628118158
53067,WA,Thurston,8.8,28.1,31.26315652,6.990409152,3.024705654,0.210644308,0.628171419
54037,WV,Jefferson,10.1,33.2,4.388659852,1.182275297,0.646542017,0.107694793,0.628219626
35025,NM,Lea,8,33.8,16.12382998,4.489856475,1.786008079,0.128573265,0.628580408
06029,CA,Kern,9.3,30.3,14.54176899,5.375653486,1.698230963,0.211527929,0.628866816
39065,OH,Hardin,9.6,35.2,9.467295698,3.833670102,1.159974361,0.188702982,0.629009938
28117,MS,Prentiss,16.3,33.1,6.765822578,3.879551497,1.514207614,0.275287085,0.629227623
48257,TX,Kaufman,9.2,27.2,8.384683679,3.99947493,1.223607907,0.107878744,0.629292675
40133,OK,Seminole,14.4,36.4,7.511361082,3.913160442,1.305244843,0.196687778,0.629400889
55053,WI,Jackson,9.8,32.6,33.00708284,13.0449642,3.243775257,0.145264381,0.629478985
55075,WI,Marinette,11.5,35.3,26.26209368,10.19271737,3.471617119,0.217928229,0.629570439
48321,TX,Matagorda,11.2,31.9,37.78796161,17.37664529,7.76606988,0.136915031,0.62980914
38015,ND,Burleigh,7.5,29.1,21.94227726,4.463453964,1.154944362,0.08839486,0.629813376
17137,IL,Morgan,11.3,28.8,32.30474333,13.18929705,4.848441934,0.143147528,0.629849123
26061,MI,Houghton,9.7,30.7,10.79149591,4.237543947,1.433139372,0.274010138,0.630223318
33005,NH,Cheshire,9,27.4,14.12235038,3.278885694,1.655465771,0.183932208,0.630624713
13281,GA,Towns,12.9,27.4,0.013524981,0.006996022,0.001180984,0.270318976,0.630744278
